"Plot_name","Quadrat_corner","Species_or_type","Count","Phenophase","Date","Notes","Plot_event_ID","Sample_number1","Sample_number2"
"DPB-022","SE","Erodium botrys",3,"full leaf out",2022-04-06,"N/A",610,-9999,-9999
"DPB-022","SE","NPV",10,"N/A",2022-04-06,"N/A",610,-9999,-9999
"DPB-022","SE","Soil",2,"N/A",2022-04-06,"N/A",610,-9999,-9999
"DPB-022","SE","Festuca perennis",3,"seeds",2022-04-06,"N/A",610,-9999,-9999
"DPB-022","SE","Hordeum murinum ssp. leporinum",15,"seeds",2022-04-06,"N/A",610,-9999,-9999
"DPB-022","SW","Erodium botrys",1,"full leaf out",2022-04-06,"N/A",610,-9999,-9999
"DPB-022","SW","Hordeum murinum ssp. leporinum",2,"full leaf out",2022-04-06,"N/A",610,-9999,-9999
"DPB-022","SW","Medicago polymorpha - bur clover",3,"full leaf out",2022-04-06,"N/A",610,-9999,-9999
"DPB-022","SW","NPV",13,"N/A",2022-04-06,"N/A",610,-9999,-9999
"DPB-022","SW","Hordeum murinum ssp. leporinum",3,"seeds",2022-04-06,"N/A",610,-9999,-9999
"DPB-022","SW","Lepidium nitidum",5,"seeds",2022-04-06,"N/A",610,-9999,-9999
"SRA-050","NE","Erodium cicutarium",2,"full leaf out",2022-04-07,"N/A",613,-9999,-9999
"SRA-050","NE","Soil",7,"N/A",2022-04-07,"N/A",613,-9999,-9999
"SRA-050","NW","Bromus diandrus - Ripgut brome",1,"full leaf out",2022-04-07,"N/A",613,-9999,-9999
"SRA-050","NW","Soil",9,"N/A",2022-04-07,"N/A",613,-9999,-9999
"SRA-050","SE","Brassica nigra - Black mustard",1,"flowers",2022-04-07,"N/A",613,-9999,-9999
"SRA-050","SE","Soil",1,"N/A",2022-04-07,"N/A",613,-9999,-9999
"SRA-050","SW","Brassica nigra - Black mustard",1,"flowers",2022-04-07,"N/A",613,-9999,-9999
"SRA-050","SW","Bromus diandrus - Ripgut brome",1,"full leaf out",2022-04-07,"N/A",613,-9999,-9999
"SRA-050","SW","Soil",3,"N/A",2022-04-07,"N/A",613,-9999,-9999
"SRA-051","NE","Erodium cicutarium",1,"full leaf out",2022-04-07,"N/A",619,-9999,-9999
"SRA-051","NE","Soil",14,"N/A",2022-04-07,"N/A",619,-9999,-9999
"SRA-051","NW","Soil",5,"N/A",2022-04-07,"N/A",619,-9999,-9999
"SRA-051","SE","Brassica nigra - Black mustard",2,"full leaf out",2022-04-07,"N/A",619,-9999,-9999
"SRA-051","SE","NPV",3,"N/A",2022-04-07,"N/A",619,-9999,-9999
"SRA-051","SW","NPV",1,"N/A",2022-04-07,"N/A",619,-9999,-9999
"SRB-045","NE","Brassica nigra - Black mustard",8,"full leaf out",2022-04-07,"N/A",625,-9999,-9999
"SRB-045","NE","NPV",4,"N/A",2022-04-07,"N/A",625,-9999,-9999
"SRB-045","NE","Soil",2,"N/A",2022-04-07,"N/A",625,-9999,-9999
"SRB-045","NE","Avena fatua - Wild oat",36,"seeds",2022-04-07,"N/A",625,-9999,-9999
"SRB-045","NW","Brassica nigra - Black mustard",1,"full leaf out",2022-04-07,"N/A",625,-9999,-9999
"SRB-045","NW","NPV",2,"N/A",2022-04-07,"N/A",625,-9999,-9999
"SRB-045","NW","Avena fatua - Wild oat",37,"seeds",2022-04-07,"N/A",625,-9999,-9999
"SRB-045","SE","Brassica nigra - Black mustard",9,"flowers",2022-04-07,"N/A",625,-9999,-9999
"SRB-045","SE","NPV",2,"N/A",2022-04-07,"N/A",625,-9999,-9999
"SRB-045","SE","Rock",1,"N/A",2022-04-07,"N/A",625,-9999,-9999
"SRB-045","SE","Soil",6,"N/A",2022-04-07,"N/A",625,-9999,-9999
"SRB-045","SW","Brassica nigra - Black mustard",3,"full leaf out",2022-04-07,"N/A",625,-9999,-9999
"SRB-045","SW","NPV",1,"N/A",2022-04-07,"N/A",625,-9999,-9999
"SRB-045","SW","Soil",6,"N/A",2022-04-07,"N/A",625,-9999,-9999
"SRB-046","NE","Brassica nigra - Black mustard",14,"full leaf out",2022-04-07,"N/A",628,-9999,-9999
"SRB-046","NE","Soil",16,"N/A",2022-04-07,"N/A",628,-9999,-9999
"SRB-046","NW","Avena fatua - Wild oat",9,"full leaf out",2022-04-07,"N/A",628,-9999,-9999
"SRB-046","NW","Brassica nigra - Black mustard",10,"full leaf out",2022-04-07,"N/A",628,-9999,-9999
"SRB-046","NW","Soil",16,"N/A",2022-04-07,"N/A",628,-9999,-9999
"SRB-046","SE","Avena fatua - Wild oat",5,"full leaf out",2022-04-07,"N/A",628,-9999,-9999
"SRB-046","SE","Brassica nigra - Black mustard",1,"full leaf out",2022-04-07,"N/A",628,-9999,-9999
"SRB-046","SE","Bromus diandrus - Ripgut brome",1,"full leaf out",2022-04-07,"N/A",628,-9999,-9999
"SRB-046","SE","Carduus pycnocephalus - Italian thistle",2,"full leaf out",2022-04-07,"N/A",628,-9999,-9999
"SRB-046","SE","NPV",7,"N/A",2022-04-07,"N/A",628,-9999,-9999
"SRB-046","SE","Soil",4,"N/A",2022-04-07,"N/A",628,-9999,-9999
"SRB-046","SW","Avena fatua - Wild oat",1,"full leaf out",2022-04-07,"N/A",628,-9999,-9999
"SRB-046","SW","Brassica nigra - Black mustard",2,"full leaf out",2022-04-07,"N/A",628,-9999,-9999
"SRB-046","SW","Carduus pycnocephalus - Italian thistle",7,"full leaf out",2022-04-07,"N/A",628,-9999,-9999
"SRB-046","SW","NPV",3,"N/A",2022-04-07,"N/A",628,-9999,-9999
"SRB-046","SW","Soil",7,"N/A",2022-04-07,"N/A",628,-9999,-9999
"SRB-047","NE","NPV",41,"N/A",2022-04-07,"N/A",631,-9999,-9999
"SRB-047","NW","Asclepias fascicularis - Narrow-leaved milkweed",2,"full leaf out",2022-04-07,"N/A",631,-9999,-9999
"SRB-047","NW","NPV",37,"N/A",2022-04-07,"N/A",631,-9999,-9999
"SRB-047","SE","NPV",21,"N/A",2022-04-07,"N/A",631,-9999,-9999
"SRB-047","SE","Soil",3,"N/A",2022-04-07,"N/A",631,-9999,-9999
"SRB-047","SW","NPV",23,"N/A",2022-04-07,"N/A",631,-9999,-9999
"SRB-048","NE","Clarkia purpurea",2,"flowers",2022-04-07,"N/A",634,-9999,-9999
"SRB-048","NE","NPV",24,"N/A",2022-04-07,"N/A",634,-9999,-9999
"SRB-048","NE","Soil",1,"N/A",2022-04-07,"N/A",634,-9999,-9999
"SRB-048","NW","Avena fatua - Wild oat",2,"full leaf out",2022-04-07,"N/A",634,-9999,-9999
"SRB-048","NW","Erodium cicutarium",1,"full leaf out",2022-04-07,"N/A",634,-9999,-9999
"SRB-048","NW","NPV",29,"N/A",2022-04-07,"N/A",634,-9999,-9999
"SRB-048","NW","Bromus diandrus - Ripgut brome",1,"seeds",2022-04-07,"N/A",634,-9999,-9999
"SRB-048","NW","Bromus hordeaceus",2,"seeds",2022-04-07,"N/A",634,-9999,-9999
"SRB-048","NW","Eschscholzia californica - California poppy",1,"seeds",2022-04-07,"N/A",634,-9999,-9999
"SRB-048","SE","Avena fatua - Wild oat",20,"full leaf out",2022-04-07,"N/A",634,-9999,-9999
"SRB-048","SE","Erodium cicutarium",1,"full leaf out",2022-04-07,"N/A",634,-9999,-9999
"SRB-048","SE","NPV",6,"N/A",2022-04-07,"N/A",634,-9999,-9999
"SRB-048","SE","Bromus hordeaceus",1,"seeds",2022-04-07,"N/A",634,-9999,-9999
"SRB-048","SE","Eschscholzia californica - California poppy",2,"seeds",2022-04-07,"N/A",634,-9999,-9999
"SRB-048","SW","Avena fatua - Wild oat",2,"full leaf out",2022-04-07,"N/A",634,-9999,-9999
"SRB-048","SW","Erodium cicutarium",8,"full leaf out",2022-04-07,"N/A",634,-9999,-9999
"SRB-048","SW","NPV",14,"N/A",2022-04-07,"N/A",634,-9999,-9999
"SRB-048","SW","Rock",8,"N/A",2022-04-07,"N/A",634,-9999,-9999
"SRB-048","SW","Soil",8,"N/A",2022-04-07,"N/A",634,-9999,-9999
"SRB-048","SW","Bromus hordeaceus",3,"seeds",2022-04-07,"N/A",634,-9999,-9999
"SRB-048","SW","Erodium cicutarium",1,"seeds",2022-04-07,"N/A",634,-9999,-9999
"SRA-056","NE","Lupinus nanus - Sky lupine",5,"full leaf out",2022-04-08,"N/A",667,-9999,-9999
"SRA-056","NE","NPV",2,"N/A",2022-04-08,"N/A",667,-9999,-9999
"SRA-056","NE","Rock",29,"N/A",2022-04-08,"N/A",667,-9999,-9999
"SRA-056","NE","Soil",2,"N/A",2022-04-08,"N/A",667,-9999,-9999
"SRA-056","NW","Lupinus nanus - Sky lupine",3,"flowers",2022-04-08,"N/A",667,-9999,-9999
"SRA-056","NW","Avena fatua - Wild oat",1,"full leaf out",2022-04-08,"N/A",667,-9999,-9999
"SRA-056","NW","Lupinus nanus - Sky lupine",8,"full leaf out",2022-04-08,"N/A",667,-9999,-9999
"SRA-056","NW","NPV",2,"N/A",2022-04-08,"N/A",667,-9999,-9999
"SRA-056","NW","Rock",18,"N/A",2022-04-08,"N/A",667,-9999,-9999
"SRA-056","NW","Soil",6,"N/A",2022-04-08,"N/A",667,-9999,-9999
"SRA-056","NW","Lupinus nanus - Sky lupine",1,"seeds",2022-04-08,"N/A",667,-9999,-9999
"SRA-056","SE","Avena fatua - Wild oat",1,"full leaf out",2022-04-08,"marked as sra-038",667,-9999,-9999
"SRA-056","SE","Lupinus nanus - Sky lupine",1,"full leaf out",2022-04-08,"marked as sra-038",667,-9999,-9999
"SRA-056","SE","Rock",19,"N/A",2022-04-08,"marked as sra-038",667,-9999,-9999
"SRA-056","SE","Soil",4,"N/A",2022-04-08,"marked as sra-038",667,-9999,-9999
"SRA-056","SE","Eschscholzia californica - California poppy",1,"seeds",2022-04-08,"marked as sra-038",667,-9999,-9999
"SRA-056","SW","Lupinus nanus - Sky lupine",2,"full leaf out",2022-04-08,"marked as sra-038",667,-9999,-9999
"SRA-056","SW","Rock",32,"N/A",2022-04-08,"marked as sra-038",667,-9999,-9999
"SRA-056","SW","Soil",2,"N/A",2022-04-08,"marked as sra-038",667,-9999,-9999
"SRA-057","NE","Eschscholzia californica - California poppy",1,"flowers",2022-04-08,"N/A",679,-9999,-9999
"SRA-057","NE","NPV",7,"N/A",2022-04-08,"N/A",679,-9999,-9999
"SRA-057","NE","Rock",8,"N/A",2022-04-08,"N/A",679,-9999,-9999
"SRA-057","NE","Soil",6,"N/A",2022-04-08,"N/A",679,-9999,-9999
"SRA-057","NW","NPV",7,"N/A",2022-04-08,"N/A",679,-9999,-9999
"SRA-057","NW","Rock",5,"N/A",2022-04-08,"N/A",679,-9999,-9999
"SRA-057","NW","Soil",1,"N/A",2022-04-08,"N/A",679,-9999,-9999
"SRA-057","SE","Eschscholzia californica - California poppy",1,"flowers",2022-04-08,"N/A",679,-9999,-9999
"SRA-057","SE","NPV",6,"N/A",2022-04-08,"N/A",679,-9999,-9999
"SRA-057","SE","Rock",14,"N/A",2022-04-08,"N/A",679,-9999,-9999
"SRA-057","SE","Soil",1,"N/A",2022-04-08,"N/A",679,-9999,-9999
"SRA-057","SW","NPV",3,"N/A",2022-04-08,"N/A",679,-9999,-9999
"SRA-057","SW","Rock",6,"N/A",2022-04-08,"N/A",679,-9999,-9999
"SRA-057","SW","Lupinus nanus - Sky lupine",2,"seeds",2022-04-08,"N/A",679,-9999,-9999
"SRB-050","NE","Eschscholzia californica - California poppy",4,"flowers",2022-04-08,"N/A",658,-9999,-9999
"SRB-050","NE","NPV",6,"N/A",2022-04-08,"N/A",658,-9999,-9999
"SRB-050","NE","Soil",10,"N/A",2022-04-08,"N/A",658,-9999,-9999
"SRB-050","NW","Lupinus nanus - Sky lupine",2,"flowers",2022-04-08,"N/A",658,-9999,-9999
"SRB-050","NW","Lupinus nanus - Sky lupine",1,"full leaf out",2022-04-08,"N/A",658,-9999,-9999
"SRB-050","NW","NPV",4,"N/A",2022-04-08,"N/A",658,-9999,-9999
"SRB-050","NW","Soil",11,"N/A",2022-04-08,"N/A",658,-9999,-9999
"SRB-050","SE","Eschscholzia californica - California poppy",2,"flowers",2022-04-08,"N/A",658,-9999,-9999
"SRB-050","SE","NPV",10,"N/A",2022-04-08,"N/A",658,-9999,-9999
"SRB-050","SE","Soil",17,"N/A",2022-04-08,"N/A",658,-9999,-9999
"SRB-050","SW","Eschscholzia californica - California poppy",4,"flowers",2022-04-08,"N/A",658,-9999,-9999
"SRB-050","SW","NPV",3,"N/A",2022-04-08,"N/A",658,-9999,-9999
"SRB-050","SW","Soil",13,"N/A",2022-04-08,"N/A",658,-9999,-9999
"SRB-051","NE","NPV",8,"N/A",2022-04-13,"N/A",697,-9999,-9999
"SRB-051","NW","Festuca perennis",7,"flowers",2022-04-13,"N/A",697,-9999,-9999
"SRB-051","NW","NPV",12,"N/A",2022-04-13,"N/A",697,-9999,-9999
"SRB-051","SE","NPV",14,"N/A",2022-04-13,"N/A",697,-9999,-9999
"SRB-051","SW","Bromus madritensis madritensis",1,"flowers",2022-04-13,"N/A",697,-9999,-9999
"SRB-051","SW","NPV",19,"N/A",2022-04-13,"N/A",697,-9999,-9999
"SRA-063","NE","NPV",35,"N/A",2022-04-15,"N/A",766,-9999,-9999
"SRA-063","NE","Soil",2,"N/A",2022-04-15,"N/A",766,-9999,-9999
"SRA-063","NE","Annual grass",9,"seeds",2022-04-15,"N/A",766,-9999,-9999
"SRA-063","NW","Hazardia squarrosa - Sawtooth goldenbush",4,"full leaf out",2022-04-15,"N/A",766,-9999,-9999
"SRA-063","NW","NPV",35,"N/A",2022-04-15,"N/A",766,-9999,-9999
"SRA-063","NW","Soil",3,"N/A",2022-04-15,"N/A",766,-9999,-9999
"SRA-063","NW","Hazardia squarrosa - Sawtooth goldenbush",8,"seeds",2022-04-15,"N/A",766,-9999,-9999
"SRA-063","SE","Annual grass",1,"full leaf out",2022-04-15,"N/A",766,-9999,-9999
"SRA-063","SE","Erigeron foliosus",1,"full leaf out",2022-04-15,"N/A",766,-9999,-9999
"SRA-063","SE","NPV",30,"N/A",2022-04-15,"N/A",766,-9999,-9999
"SRA-063","SE","Soil",9,"N/A",2022-04-15,"N/A",766,-9999,-9999
"SRA-063","SE","Annual grass",3,"seeds",2022-04-15,"N/A",766,-9999,-9999
"SRA-063","SW","Moss",1,"early senescence",2022-04-15,"I'm skeptical",766,-9999,-9999
"SRA-063","SW","Annual grass",5,"full leaf out",2022-04-15,"N/A",766,-9999,-9999
"SRA-063","SW","NPV",34,"N/A",2022-04-15,"N/A",766,-9999,-9999
"SRA-063","SW","Soil",6,"N/A",2022-04-15,"N/A",766,-9999,-9999
"SRA-063","SW","Annual grass",4,"seeds",2022-04-15,"N/A",766,-9999,-9999
"SRB-058","NE","Bromus madritensis rubens",1,"full leaf out",2022-04-15,"N/A",802,-9999,-9999
"SRB-058","NE","NPV",20,"N/A",2022-04-15,"N/A",802,-9999,-9999
"SRB-058","NW","NPV",21,"N/A",2022-04-15,"N/A",802,-9999,-9999
"SRB-058","SE","Bromus madritensis rubens",4,"full leaf out",2022-04-15,"N/A",802,-9999,-9999
"SRB-058","SE","Hazardia squarrosa - Sawtooth goldenbush",15,"full leaf out",2022-04-15,"N/A",802,-9999,-9999
"SRB-058","SE","NPV",17,"N/A",2022-04-15,"N/A",802,-9999,-9999
"SRB-058","SE","Soil",2,"N/A",2022-04-15,"N/A",802,-9999,-9999
"SRB-058","SW","Chlorogalum pomeridianum",1,"full leaf out",2022-04-15,"N/A",802,-9999,-9999
"SRB-058","SW","Hazardia squarrosa - Sawtooth goldenbush",7,"full leaf out",2022-04-15,"N/A",802,-9999,-9999
"SRB-058","SW","NPV",15,"N/A",2022-04-15,"N/A",802,-9999,-9999
"SRA-068","NE","Avena fatua - Wild oat",1,"full leaf out",2022-04-21,"N/A",817,-9999,-9999
"SRA-068","NE","NPV",26,"N/A",2022-04-21,"N/A",817,-9999,-9999
"SRA-068","NW","Avena fatua - Wild oat",1,"full leaf out ",2022-04-21,"N/A",817,-9999,-9999
"SRA-068","NW","NPV",20,"N/A",2022-04-21,"N/A",817,-9999,-9999
"SRA-068","SE","Eriogonum elonongatum - Longstem buckwheat",3,"full leaf out",2022-04-21,"N/A",817,-9999,-9999
"SRA-068","SE","NPV",33,"N/A",2022-04-21,"N/A",817,-9999,-9999
"SRA-068","SW","Eriogonum elonongatum - Longstem buckwheat",7,"full leaf out",2022-04-21,"N/A",817,-9999,-9999
"SRA-068","SW","NPV",14,"N/A",2022-04-21,"N/A",817,-9999,-9999
"SRA-069","NE","Calystegia collina ssp. venusta",3,"full leaf out",2022-04-21,"N/A",829,-9999,-9999
"SRA-069","NE","Eriogonum elonongatum - Longstem buckwheat",1,"full leaf out",2022-04-21,"N/A",829,-9999,-9999
"SRA-069","NE","Rock",2,"N/A",2022-04-21,"N/A",829,-9999,-9999
"SRA-069","NW","Avena fatua - Wild oat",1,"full leaf out",2022-04-21,"N/A",829,-9999,-9999
"SRA-069","NW","Calystegia collina ssp. venusta",1,"full leaf out",2022-04-21,"N/A",829,-9999,-9999
"SRA-069","NW","Chlorogalum pomeridianum",2,"full leaf out",2022-04-21,"N/A",829,-9999,-9999
"SRA-069","NW","Rock",4,"N/A",2022-04-21,"N/A",829,-9999,-9999
"SRA-069","NW","Soil",7,"N/A",2022-04-21,"N/A",829,-9999,-9999
"SRA-069","SE","Calystegia collina ssp. venusta",1,"full leaf out",2022-04-21,"N/A",829,-9999,-9999
"SRA-069","SE","Stipa sp. - Needlegrass",6,"full leaf out",2022-04-21,"N/A",829,-9999,-9999
"SRA-069","SE","Rock",1,"N/A",2022-04-21,"N/A",829,-9999,-9999
"SRA-069","SE","Soil",22,"N/A",2022-04-21,"N/A",829,-9999,-9999
"SRA-069","SW","Eriogonum elonongatum - Longstem buckwheat",6,"full leaf out",2022-04-21,"N/A",829,-9999,-9999
"SRA-069","SW","Stipa sp. - Needlegrass",9,"full leaf out",2022-04-21,"N/A",829,-9999,-9999
"SRA-069","SW","Soil",3,"N/A",2022-04-21,"N/A",829,-9999,-9999
"SRA-081","NE","NPV",20,"N/A",2022-05-05,"N/A",919,-9999,-9999
"SRA-081","NW","NPV",25,"N/A",2022-05-05,"N/A",919,-9999,-9999
"SRA-081","SE","NPV",16,"N/A",2022-05-05,"N/A",919,-9999,-9999
"SRA-081","SW","NPV",25,"N/A",2022-05-05,"N/A",919,-9999,-9999
"SRA-082","NE","NPV",18,"N/A",2022-05-05,"N/A",925,-9999,-9999
"SRA-082","NW","NPV",16,"N/A",2022-05-05,"N/A",925,-9999,-9999
"SRA-082","NW","Bromus madritensis rubens",3,"seeds",2022-05-05,"N/A",925,-9999,-9999
"SRA-082","SE","NPV",27,"N/A",2022-05-05,"N/A",925,-9999,-9999
"SRA-082","SW","NPV",22,"N/A",2022-05-05,"N/A",925,-9999,-9999
"SRB-084","SE","Soil",2,"N/A",2022-05-13,"N/A",1072,-9999,-9999
"SRA-095","NE","NPV",23,"N/A",2022-05-18,"N/A",1105,-9999,-9999
"SRA-095","NE","Soil",25,"N/A",2022-05-18,"N/A",1105,-9999,-9999
"SRA-095","NW","NPV",41,"N/A",2022-05-18,"N/A",1105,-9999,-9999
"SRA-095","NW","Soil",2,"N/A",2022-05-18,"N/A",1105,-9999,-9999
"SRA-095","SE","NPV",32,"N/A",2022-05-18,"N/A",1105,-9999,-9999
"SRA-095","SE","Soil",2,"N/A",2022-05-18,"N/A",1105,-9999,-9999
"SRA-095","SW","NPV",36,"N/A",2022-05-18,"N/A",1105,-9999,-9999
"SRA-095","SW","Soil",7,"N/A",2022-05-18,"N/A",1105,-9999,-9999
"DPA-052","NE","Sonchus oleraceous - Sow thistle",1,"full leaf out",2022-05-19,"N/A",1144,-9999,-9999
"DPA-052","NE","NPV",16,"N/A",2022-05-19,"N/A",1144,-9999,-9999
"DPA-052","NW","NPV",40,"N/A",2022-05-19,"N/A",1144,-9999,-9999
"DPA-052","SE","NPV",39,"N/A",2022-05-19,"N/A",1144,-9999,-9999
"DPA-052","SW","NPV",24,"N/A",2022-05-19,"N/A",1144,-9999,-9999
"DPA-053","NE","Plantago coronopus - Cut leaf plantain",2,"full leaf out",2022-05-19,"N/A",1150,-9999,-9999
"DPA-053","NE","Soil",1,"N/A",2022-05-19,"N/A",1150,-9999,-9999
"DPA-053","NW","Cynodon dactylon - Bermuda grass",1,"early senescence",2022-05-19,"N/A",1150,-9999,-9999
"DPA-053","NW","Plantago coronopus - Cut leaf plantain",2,"full leaf out",2022-05-19,"N/A",1150,-9999,-9999
"DPA-053","NW","NPV",4,"N/A",2022-05-19,"N/A",1150,-9999,-9999
"DPA-053","NW","Soil",2,"N/A",2022-05-19,"N/A",1150,-9999,-9999
"DPA-053","NW","Polypogon monspeliensis - Annual beard grass",1,"seeds",2022-05-19,"N/A",1150,-9999,-9999
"DPA-053","SE","Cynodon dactylon - Bermuda grass",1,"full leaf out",2022-05-19,"N/A",1150,-9999,-9999
"DPA-053","SE","Soil",5,"N/A",2022-05-19,"N/A",1150,-9999,-9999
"DPA-053","SW","Plantago coronopus - Cut leaf plantain",1,"full leaf out",2022-05-19,"N/A",1150,-9999,-9999
"DPA-053","SW","Soil",2,"N/A",2022-05-19,"N/A",1150,-9999,-9999
"DPB-041","NE","Baccharis glutinosa - Saltmarsh baccharis",6,"full leaf out",2022-05-19,"N/A",1135,-9999,-9999
"DPB-041","NE","NPV",7,"N/A",2022-05-19,"N/A",1135,-9999,-9999
"DPB-041","NW","Baccharis glutinosa - Saltmarsh baccharis",4,"full leaf out",2022-05-19,"N/A",1135,-9999,-9999
"DPB-041","NW","NPV",16,"N/A",2022-05-19,"N/A",1135,-9999,-9999
"DPB-041","SE","Baccharis glutinosa - Saltmarsh baccharis",3,"early leaf out",2022-05-19,"N/A",1135,-9999,-9999
"DPB-041","SE","NPV",9,"N/A",2022-05-19,"N/A",1135,-9999,-9999
"DPB-041","SW","Baccharis glutinosa - Saltmarsh baccharis",1,"early leaf out",2022-05-19,"N/A",1135,-9999,-9999
"DPB-041","SW","NPV",2,"N/A",2022-05-19,"N/A",1135,-9999,-9999
"DPB-042","NE","Baccharis pilularis - Coyote brush",15,"full leaf out",2022-05-19,"N/A",1147,-9999,-9999
"DPB-042","NE","Pseudognaphalium luteoalbum - Jersey cudweed",1,"full leaf out",2022-05-19,"N/A",1147,-9999,-9999
"DPB-042","NE","NPV",19,"N/A",2022-05-19,"N/A",1147,-9999,-9999
"DPB-042","NW","Baccharis pilularis - Coyote brush",10,"full leaf out",2022-05-19,"N/A",1147,-9999,-9999
"DPB-042","NW","NPV",10,"N/A",2022-05-19,"N/A",1147,-9999,-9999
"DPB-042","SE","Rosa californica - California wild rose",4,"full leaf out",2022-05-19,"N/A",1147,-9999,-9999
"DPB-042","SE","NPV",17,"N/A",2022-05-19,"N/A",1147,-9999,-9999
"DPB-042","SW","Carpobrotus edulis - Iceplant",1,"flowers",2022-05-19,"N/A",1147,-9999,-9999
"DPB-042","SW","Rosa californica - California wild rose",6,"full leaf out",2022-05-19,"N/A",1147,-9999,-9999
"DPB-042","SW","NPV",17,"N/A",2022-05-19,"N/A",1147,-9999,-9999
"DPB-043","NE","Carpobrotus edulis - Iceplant",19,"full leaf out",2022-05-19,"N/A",1153,-9999,-9999
"DPB-043","NE","NPV",7,"N/A",2022-05-19,"N/A",1153,-9999,-9999
"DPB-043","NW","Carex pansa - Sand dune sedge",32,"full leaf out",2022-05-19,"N/A",1153,-9999,-9999
"DPB-043","NW","NPV",18,"N/A",2022-05-19,"N/A",1153,-9999,-9999
"DPB-043","SE","Rumex acetosella - Common sheep sorrel",1,"full leaf out",2022-05-19,"N/A",1153,-9999,-9999
"DPB-043","SE","NPV",19,"N/A",2022-05-19,"N/A",1153,-9999,-9999
"DPB-043","SW","Carpobrotus edulis - Iceplant",10,"full leaf out",2022-05-19,"N/A",1153,-9999,-9999
"DPB-043","SW","NPV",14,"N/A",2022-05-19,"N/A",1153,-9999,-9999
"SRB-095","NE","NPV",15,"N/A",2022-05-25,"N/A",1207,-9999,-9999
"SRB-095","NW","Asclepias fascicularis - Narrow-leaved milkweed",3,"flowers",2022-05-25,"N/A",1207,-9999,-9999
"SRB-095","NW","NPV",21,"N/A",2022-05-25,"N/A",1207,-9999,-9999
"SRB-095","SE","NPV",22,"N/A",2022-05-25,"N/A",1207,-9999,-9999
"SRB-095","SW","NPV",6,"N/A",2022-05-25,"N/A",1207,-9999,-9999
"SRB-010","NE","Annual grass",10,"full senescence",2022-09-15,"N/A",1529,1632,-9999
"SRB-010","NE","Bromus diandrus - Ripgut brome",18,"full senescence",2022-09-15,"N/A",1529,1632,-9999
"SRB-010","NE","Carduus pycnocephalus - Italian thistle",2,"full senescence",2022-09-15,"N/A",1529,1632,-9999
"SRB-010","NW","Annual grass",19,"full senescence",2022-09-15,"N/A",1529,1632,-9999
"SRB-010","NW","Brassica nigra - Black mustard",1,"full senescence",2022-09-15,"N/A",1529,1632,-9999
"SRB-010","NW","Bromus diandrus - Ripgut brome",7,"full senescence",2022-09-15,"N/A",1529,1632,-9999
"SRB-010","SE","Annual grass",30,"full senescence",2022-09-15,"N/A",1529,1632,-9999
"SRB-010","SE","Brassica nigra - Black mustard",2,"full senescence",2022-09-15,"N/A",1529,1632,-9999
"SRB-010","SW","Annual grass",24,"full senescence",2022-09-15,"N/A",1529,1632,-9999
"SRB-010","SW","Brassica nigra - Black mustard",2,"full senescence",2022-09-15,"N/A",1529,1632,-9999
"SRB-045","NE","Annual grass",38,"full senescence",2022-09-15,"N/A",1436,-9999,-9999
"SRB-045","NE","Soil",12,"N/A",2022-09-15,"N/A",1436,-9999,-9999
"SRB-045","NW","Annual grass",46,"full senescence",2022-09-15,"N/A",1436,-9999,-9999
"SRB-045","NW","Soil",4,"N/A",2022-09-15,"N/A",1436,-9999,-9999
"SRB-045","SE","Hazardia squarrosa - Sawtooth goldenbush",5,"early senescence",2022-09-15,"N/A",1436,-9999,-9999
"SRB-045","SE","Annual grass",37,"full senescence",2022-09-15,"N/A",1436,-9999,-9999
"SRB-045","SE","Soil",7,"N/A",2022-09-15,"N/A",1436,-9999,-9999
"SRB-045","SW","Annual grass",36,"full senescence",2022-09-15,"N/A",1436,-9999,-9999
"SRB-045","SW","Brassica nigra - Black mustard",1,"full senescence",2022-09-15,"N/A",1436,-9999,-9999
"SRB-045","SW","Soil",13,"N/A",2022-09-15,"N/A",1436,-9999,-9999
"SRB-046","NE","Soil",11,"N/A",2022-09-15,"N/A",1526,-9999,-9999
"SRB-046","NW","Soil",14,"N/A",2022-09-15,"N/A",1526,-9999,-9999
"SRB-046","SE","Soil",10,"N/A",2022-09-15,"N/A",1526,-9999,-9999
"SRB-046","SW","Annual grass",8,"early senescence",2022-09-15,"N/A",1526,-9999,-9999
"SRB-046","SW","Soil",1,"N/A",2022-09-15,"N/A",1526,-9999,-9999
"SRB-100","NW","Soil",1,"N/A",2022-09-15,"N/A",1439,-9999,-9999
"SRB-100","SE","Soil",3,"N/A",2022-09-15,"N/A",1439,-9999,-9999
"CSM-001","NE","Limonium sp. - Sea lavender",1,"full leaf out",2022-09-16,"N/A",1652,-9999,-9999
"CSM-001","NE","NPV",16,"N/A",2022-09-16,"N/A",1652,-9999,-9999
"CSM-001","NE","Soil",1,"N/A",2022-09-16,"N/A",1652,-9999,-9999
"CSM-001","NE","Limonium sp. - Sea lavender",2,"seeds",2022-09-16,"N/A",1652,-9999,-9999
"CSM-001","NW","Limonium sp. - Sea lavender",2,"early senescence",2022-09-16,"N/A",1652,-9999,-9999
"CSM-001","NW","Frankenia salina - Alkali heath",1,"full leaf out",2022-09-16,"N/A",1652,-9999,-9999
